Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
0614044;Kazimierz Dolny - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,1;szt.; 
0614045;Kazimierz Dolny - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,06;%; 
0614045;Kazimierz Dolny - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,08;%; 
0614045;Kazimierz Dolny - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614045;Kazimierz Dolny - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0614052;Końskowola (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,13;%; 
0614052;Końskowola (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,13;%; 
0614052;Końskowola (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614052;Końskowola (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,7;szt.; 
0614062;Kurów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,25;%; 
0614062;Kurów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,26;%; 
0614062;Kurów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614062;Kurów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,0;szt.; 
0614072;Markuszów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,11;%; 
0614072;Markuszów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,17;%; 
0614072;Markuszów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614072;Markuszów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,4;szt.; 
0614083;Nałęczów (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,66;%; 
0614083;Nałęczów (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,65;%; 
0614083;Nałęczów (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614083;Nałęczów (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;111,7;szt.; 
0614084;Nałęczów - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;2,84;%; 
0614084;Nałęczów - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;2,74;%; 
0614084;Nałęczów - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614084;Nałęczów - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;476,4;szt.; 
0614085;Nałęczów - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,05;%; 
0614085;Nałęczów - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,06;%; 
0614085;Nałęczów - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614085;Nałęczów - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;7,6;szt.; 
0614092;Puławy (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
0614092;Puławy (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,13;%; 
0614092;Puławy (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614092;Puławy (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0614102;Wąwolnica (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,07;%; 
0614102;Wąwolnica (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,07;%; 
0614102;Wąwolnica (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614102;Wąwolnica (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;6,3;szt.; 
0614112;Żyrzyn (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,12;%; 
0614112;Żyrzyn (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,16;%; 
0614112;Żyrzyn (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0614112;Żyrzyn (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615011;Radzyń Podlaski (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,44;%; 
0615011;Radzyń Podlaski (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,46;%; 
0615011;Radzyń Podlaski (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615011;Radzyń Podlaski (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,9;szt.; 
0615022;Borki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,02;%; 
0615022;Borki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,14;%; 
0615022;Borki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615022;Borki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615032;Czemierniki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,13;%; 
0615032;Czemierniki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,13;%; 
0615032;Czemierniki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615032;Czemierniki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615042;Kąkolewnica (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,05;%; 
0615042;Kąkolewnica (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,05;%; 
0615042;Kąkolewnica (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615042;Kąkolewnica (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615052;Komarówka Podlaska (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
0615052;Komarówka Podlaska (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,1;%; 
0615052;Komarówka Podlaska (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615052;Komarówka Podlaska (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615062;Radzyń Podlaski (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
0615062;Radzyń Podlaski (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
0615062;Radzyń Podlaski (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615062;Radzyń Podlaski (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615072;Ulan-Majorat (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,07;%; 
0615072;Ulan-Majorat (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,07;%; 
0615072;Ulan-Majorat (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615072;Ulan-Majorat (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0615082;Wohyń (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,03;%; 
0615082;Wohyń (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,05;%; 
0615082;Wohyń (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0615082;Wohyń (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0616011;Dęblin (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,51;%; 
0616011;Dęblin (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,55;%; 
0616011;Dęblin (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616011;Dęblin (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;2,1;szt.; 
0616022;Kłoczew (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,07;%; 
0616022;Kłoczew (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,15;%; 
0616022;Kłoczew (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616022;Kłoczew (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0616032;Nowodwór (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
0616032;Nowodwór (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,03;%; 
0616032;Nowodwór (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616032;Nowodwór (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,1;szt.; 
0616043;Ryki (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,22;%; 
0616043;Ryki (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,21;%; 
0616043;Ryki (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616043;Ryki (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,2;szt.; 
0616044;Ryki - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,73;%; 
0616044;Ryki - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,67;%; 
0616044;Ryki - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616044;Ryki - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,2;szt.; 
0616045;Ryki - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,12;%; 
0616045;Ryki - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,12;%; 
0616045;Ryki - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616045;Ryki - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0616052;Stężyca (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,05;%; 
0616052;Stężyca (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
0616052;Stężyca (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616052;Stężyca (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.;a
0616062;Ułęż (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
0616062;Ułęż (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,11;%; 
0616062;Ułęż (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0616062;Ułęż (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0617011;Świdnik (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;9,18;%; 
0617011;Świdnik (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;9,35;%; 
0617011;Świdnik (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617011;Świdnik (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;37,4;szt.; 
0617022;Mełgiew (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,08;%; 
0617022;Mełgiew (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,08;%; 
0617022;Mełgiew (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617022;Mełgiew (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,8;szt.; 
0617033;Piaski (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,11;%; 
0617033;Piaski (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,1;%; 
0617033;Piaski (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617033;Piaski (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,6;szt.; 
0617034;Piaski - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,02;%; 
0617034;Piaski - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,89;%; 
0617034;Piaski - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617034;Piaski - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;7,1;szt.; 
0617035;Piaski - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,06;%; 
0617035;Piaski - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,06;%; 
0617035;Piaski - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617035;Piaski - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,3;szt.; 
0617042;Rybczewice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,24;%; 
0617042;Rybczewice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,24;%; 
0617042;Rybczewice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617042;Rybczewice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,8;szt.; 
0617052;Trawniki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
0617052;Trawniki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,1;%; 
0617052;Trawniki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0617052;Trawniki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
0618011;Tomaszów Lubelski (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;7,72;%; 
0618011;Tomaszów Lubelski (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;7,73;%; 
0618011;Tomaszów Lubelski (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
0618011;Tomaszów Lubelski (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;3,0;szt.; 
