Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
1009014;Działoszyn - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,9;osoba; 
1009014;Działoszyn - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;22,2;osoba; 
1009014;Działoszyn - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;33,1;osoba; 
1009015;Działoszyn - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,8;osoba; 
1009015;Działoszyn - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,7;osoba; 
1009015;Działoszyn - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;21,4;osoba; 
1009015;Działoszyn - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,7;osoba; 
1009022;Kiełczygłów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;37,3;osoba; 
1009022;Kiełczygłów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,4;osoba; 
1009022;Kiełczygłów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;28,8;osoba; 
1009022;Kiełczygłów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;33,2;osoba; 
1009032;Nowa Brzeźnica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,5;osoba; 
1009032;Nowa Brzeźnica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,3;osoba; 
1009032;Nowa Brzeźnica (2);współczynnik obciążenia demograficznego osobami starszymi;2015;25,5;osoba; 
1009032;Nowa Brzeźnica (2);współczynnik obciążenia demograficznego osobami starszymi;2022;32,5;osoba; 
1009043;Pajęczno (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,0;osoba; 
1009043;Pajęczno (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,0;osoba; 
1009043;Pajęczno (3);współczynnik obciążenia demograficznego osobami starszymi;2015;24,1;osoba; 
1009043;Pajęczno (3);współczynnik obciążenia demograficznego osobami starszymi;2022;33,3;osoba; 
1009044;Pajęczno - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,6;osoba; 
1009044;Pajęczno - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;48,8;osoba; 
1009044;Pajęczno - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;24,3;osoba; 
1009044;Pajęczno - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;37,8;osoba; 
1009045;Pajęczno - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,9;osoba; 
1009045;Pajęczno - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,8;osoba; 
1009045;Pajęczno - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;23,9;osoba; 
1009045;Pajęczno - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;27,7;osoba; 
1009052;Rząśnia (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,3;osoba; 
1009052;Rząśnia (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,5;osoba; 
1009052;Rząśnia (2);współczynnik obciążenia demograficznego osobami starszymi;2015;24,3;osoba; 
1009052;Rząśnia (2);współczynnik obciążenia demograficznego osobami starszymi;2022;27,7;osoba; 
1009062;Siemkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,7;osoba; 
1009062;Siemkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,4;osoba; 
1009062;Siemkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2015;24,4;osoba; 
1009062;Siemkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,6;osoba; 
1009072;Strzelce Wielkie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,3;osoba; 
1009072;Strzelce Wielkie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,8;osoba; 
1009072;Strzelce Wielkie (2);współczynnik obciążenia demograficznego osobami starszymi;2015;23,7;osoba; 
1009072;Strzelce Wielkie (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,9;osoba; 
1009082;Sulmierzyce (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,9;osoba; 
1009082;Sulmierzyce (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,7;osoba; 
1009082;Sulmierzyce (2);współczynnik obciążenia demograficznego osobami starszymi;2015;25,9;osoba; 
1009082;Sulmierzyce (2);współczynnik obciążenia demograficznego osobami starszymi;2022;34,2;osoba; 
1010012;Aleksandrów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;36,5;osoba; 
1010012;Aleksandrów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,8;osoba; 
1010012;Aleksandrów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;28,3;osoba; 
1010012;Aleksandrów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;34,7;osoba; 
1010022;Czarnocin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,6;osoba; 
1010022;Czarnocin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,3;osoba; 
1010022;Czarnocin (2);współczynnik obciążenia demograficznego osobami starszymi;2015;23,0;osoba; 
1010022;Czarnocin (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,7;osoba; 
1010032;Gorzkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,1;osoba; 
1010032;Gorzkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,8;osoba; 
1010032;Gorzkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,9;osoba; 
1010032;Gorzkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2022;29,2;osoba; 
1010042;Grabica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,0;osoba; 
1010042;Grabica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,5;osoba; 
1010042;Grabica (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,4;osoba; 
1010042;Grabica (2);współczynnik obciążenia demograficznego osobami starszymi;2022;26,5;osoba; 
1010052;Łęki Szlacheckie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,5;osoba; 
1010052;Łęki Szlacheckie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,2;osoba; 
1010052;Łęki Szlacheckie (2);współczynnik obciążenia demograficznego osobami starszymi;2015;27,5;osoba; 
1010052;Łęki Szlacheckie (2);współczynnik obciążenia demograficznego osobami starszymi;2022;31,6;osoba; 
1010062;Moszczenica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,7;osoba; 
1010062;Moszczenica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,0;osoba; 
1010062;Moszczenica (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,7;osoba; 
1010062;Moszczenica (2);współczynnik obciążenia demograficznego osobami starszymi;2022;26,9;osoba; 
1010072;Ręczno (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,2;osoba; 
1010072;Ręczno (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;46,7;osoba; 
1010072;Ręczno (2);współczynnik obciążenia demograficznego osobami starszymi;2015;26,4;osoba; 
1010072;Ręczno (2);współczynnik obciążenia demograficznego osobami starszymi;2022;35,1;osoba; 
1010082;Rozprza (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,5;osoba; 
1010082;Rozprza (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,0;osoba; 
1010082;Rozprza (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,6;osoba; 
1010082;Rozprza (2);współczynnik obciążenia demograficznego osobami starszymi;2022;26,5;osoba; 
1010093;Sulejów (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,6;osoba; 
1010093;Sulejów (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,2;osoba; 
1010093;Sulejów (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,1;osoba; 
1010093;Sulejów (3);współczynnik obciążenia demograficznego osobami starszymi;2022;27,3;osoba; 
1010094;Sulejów - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,7;osoba; 
1010094;Sulejów - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,5;osoba; 
1010094;Sulejów - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;21,7;osoba; 
1010094;Sulejów - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;30,9;osoba; 
1010095;Sulejów - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,0;osoba; 
1010095;Sulejów - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,8;osoba; 
1010095;Sulejów - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;20,7;osoba; 
1010095;Sulejów - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;25,3;osoba; 
1010102;Wola Krzysztoporska (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,7;osoba; 
1010102;Wola Krzysztoporska (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,1;osoba; 
1010102;Wola Krzysztoporska (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,8;osoba; 
1010102;Wola Krzysztoporska (2);współczynnik obciążenia demograficznego osobami starszymi;2022;26,2;osoba; 
1010113;Wolbórz (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,4;osoba; 
1010113;Wolbórz (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,3;osoba; 
1010113;Wolbórz (3);współczynnik obciążenia demograficznego osobami starszymi;2015;22,8;osoba; 
1010113;Wolbórz (3);współczynnik obciążenia demograficznego osobami starszymi;2022;30,1;osoba; 
1010114;Wolbórz - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,4;osoba; 
1010114;Wolbórz - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,3;osoba; 
1010114;Wolbórz - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;19,7;osoba; 
1010114;Wolbórz - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;31,5;osoba; 
1010115;Wolbórz - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,3;osoba; 
1010115;Wolbórz - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,4;osoba; 
1010115;Wolbórz - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;24,2;osoba; 
1010115;Wolbórz - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;29,6;osoba; 
1011012;Dalików (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,8;osoba; 
1011012;Dalików (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,2;osoba; 
1011012;Dalików (2);współczynnik obciążenia demograficznego osobami starszymi;2015;25,0;osoba; 
1011012;Dalików (2);współczynnik obciążenia demograficznego osobami starszymi;2022;29,9;osoba; 
1011022;Pęczniew (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,7;osoba; 
1011022;Pęczniew (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,1;osoba; 
1011022;Pęczniew (2);współczynnik obciążenia demograficznego osobami starszymi;2015;26,1;osoba; 
1011022;Pęczniew (2);współczynnik obciążenia demograficznego osobami starszymi;2022;32,9;osoba; 
1011033;Poddębice (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,0;osoba; 
1011033;Poddębice (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,8;osoba; 
1011033;Poddębice (3);współczynnik obciążenia demograficznego osobami starszymi;2015;23,5;osoba; 
1011033;Poddębice (3);współczynnik obciążenia demograficznego osobami starszymi;2022;32,8;osoba; 
1011034;Poddębice - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,0;osoba; 
1011034;Poddębice - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,7;osoba; 
1011034;Poddębice - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;23,5;osoba; 
1011034;Poddębice - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;34,6;osoba; 
1011035;Poddębice - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,1;osoba; 
1011035;Poddębice - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,4;osoba; 
1011035;Poddębice - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;23,4;osoba; 
1011035;Poddębice - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;31,3;osoba; 
1011043;Uniejów (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;38,8;osoba; 
1011043;Uniejów (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,4;osoba; 
1011043;Uniejów (3);współczynnik obciążenia demograficznego osobami starszymi;2015;29,8;osoba; 
1011043;Uniejów (3);współczynnik obciążenia demograficznego osobami starszymi;2022;35,4;osoba; 
1011044;Uniejów - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;39,1;osoba; 
1011044;Uniejów - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,9;osoba; 
1011044;Uniejów - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;28,8;osoba; 
1011044;Uniejów - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;35,7;osoba; 
1011045;Uniejów - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;38,6;osoba; 
1011045;Uniejów - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;45,0;osoba; 
1011045;Uniejów - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;30,5;osoba; 
1011045;Uniejów - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;35,2;osoba; 
1011052;Wartkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,5;osoba; 
1011052;Wartkowice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,4;osoba; 
1011052;Wartkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2015;24,3;osoba; 
1011052;Wartkowice (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,3;osoba; 
1011062;Zadzim (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;38,5;osoba; 
1011062;Zadzim (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;46,4;osoba; 
1011062;Zadzim (2);współczynnik obciążenia demograficznego osobami starszymi;2015;29,4;osoba; 
1011062;Zadzim (2);współczynnik obciążenia demograficznego osobami starszymi;2022;36,5;osoba; 
1012011;Radomsko (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;36,7;osoba; 
1012011;Radomsko (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;47,3;osoba; 
1012011;Radomsko (1);współczynnik obciążenia demograficznego osobami starszymi;2015;26,4;osoba; 
1012011;Radomsko (1);współczynnik obciążenia demograficznego osobami starszymi;2022;36,1;osoba; 
1012022;Dobryszyce (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,1;osoba; 
1012022;Dobryszyce (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,2;osoba; 
1012022;Dobryszyce (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,4;osoba; 
1012022;Dobryszyce (2);współczynnik obciążenia demograficznego osobami starszymi;2022;22,9;osoba; 
1012032;Gidle (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,1;osoba; 
1012032;Gidle (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,2;osoba; 
1012032;Gidle (2);współczynnik obciążenia demograficznego osobami starszymi;2015;25,6;osoba; 
1012032;Gidle (2);współczynnik obciążenia demograficznego osobami starszymi;2022;33,4;osoba; 
1012042;Gomunice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,1;osoba; 
1012042;Gomunice (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,4;osoba; 
1012042;Gomunice (2);współczynnik obciążenia demograficznego osobami starszymi;2015;23,6;osoba; 
1012042;Gomunice (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,3;osoba; 
1012053;Kamieńsk (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,2;osoba; 
1012053;Kamieńsk (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,9;osoba; 
